Count,Vm,CPU1,CPU2,CPU3,CPU4,MEAN,VAR,STATUS
2042,5,1.22181292824611,1.2341544685176,1.24662067076701,1.25921279420577,1.24045021543412,0.000259031261381,F
2043,3,0.754122341866779,0.802257811259631,0.853465757470946,0.870883427579803,0.82018233454429,0.002787866081415,F
2044,6,14.090343959111,14.8319409979582,39.149972952329,39.5454270817208,26.9044212477797,206.564640394943,D
2045,0,29.1236570742563,30.9826139382521,66.7583169172426,74.1759076858251,50.260123903894,554.175902375193,D
2046,4,0.000991817779344,0.001078062804158,0.001122982089234,0.001169773011253,0.001090658920997,5.74401997485512E-09,F
2047,6,24.9134948096886,27.681660899654,30.7574009996155,46.3618534431853,32.4286025380358,91.9795648182445,D
2048,3,0.115217257984522,0.116381068250819,0.122506387536363,0.128954092042405,0.120764701453527,4.00299859086779E-05,F
2049,5,10.9180327868852,10.9180327868852,11.6459016230751,66.3078778012757,24.9474612495303,760.421757268995,D
2050,2,0.689363274147024,0.741250832950615,0.797043906973198,0.8302540709236,0.764478021248609,0.00385625104408,F
2051,2,11.1584499979015,11.386173488022,48.1883697390869,51.8154513697117,30.6371111486805,502.195204555497,D
2052,3,0.242186144728059,0.254932783724336,0.277100852008923,0.301196578416922,0.26885408971956,0.000673009238026,F
2053,7,20.5520018952855,22.8355576614283,54.905223272346,61.00580363594,39.8246466162499,445.376394342838,D
2054,3,8.42455433308692,8.42455433308692,8.68510755721501,32.1042262866716,14.4096106275151,139.17038547403,D
2055,2,11.8809207620419,12.5062323712885,32.4591331188361,34.1675085193467,22.7534486928783,149.232792615585,D
2056,7,2.66172717161835,2.68861329495265,2.71577099519221,2.74320301553713,2.70232861932508,0.001229333804392,F
2057,2,3.83447271637281,3.87320475002136,3.9123280161917,3.95184646672606,3.89296298732798,0.002551256075597,F
2058,0,13.1465471972338,32.968899415433,35.8357602515792,38.9519133358609,30.2257800500267,135.614059558914,D
2059,5,12.2292102982411,12.3527376303679,12.4775127128736,57.3095189697064,23.5922449027972,505.278973769374,D
2060,2,2.40766835887998,2.45680445231948,2.5069433232676,2.55810543657331,2.48238039276009,0.004191212183852,F
2061,2,19.7426405924122,20.5652506458254,21.4221361193279,52.4444656436606,28.5436232503065,254.359190409712,D
2062,4,4.18433422108113,4.22660020804609,4.26929312401809,4.31241728140978,4.24816120863877,0.003038053940931,F
2063,4,0.416742846030556,0.457959171574635,0.503251837018814,0.553023996859807,0.482744462870953,0.003443429794107,F
2064,6,7.15062580415241,7.22285432153684,43.2153218210811,43.6518400656262,25.3101605030991,437.97711879507,D
2065,7,26.0616279910918,50.7261413565021,55.7430124933644,61.2560577000618,48.446709885255,241.201040810102,D
2066,3,19.9941102670044,38.7045576113748,42.5324809020677,46.7389900137524,36.9925346985498,139.187283586037,D
2067,3,9.65974626493626,9.65974626493626,100.873563370613,100.873563370613,55.2666548177747,2773.32014366262,D
2068,0,13.8852470773778,15.2585132755916,16.7675970102631,44.3825964161575,22.5734884448475,212.779988546894,D
2069,6,16.2566768648826,40.0183815652232,43.9762434890689,46.7832377988259,36.7586349295002,194.514256206432,D
2070,0,14.3259517742007,41.2482886610265,44.3529985922231,47.6913963701104,36.9046588493901,233.498868131108,D
2071,2,21.0358653265228,56.2692842407608,60.5046067541207,65.0587169868236,50.717118327057,404.426569280914,D
2072,6,5.03696262269011,5.08784101464098,5.13923332955722,5.19114475857802,5.11379543136659,0.004402305773701,F
2073,3,0.608122952349961,0.653895648159605,0.70311360067858,0.756036130307034,0.680292082873795,0.004054379187557,F
2074,3,0.546173299494882,0.563065257038222,0.58047964625281,0.598432624819034,0.572037706901237,0.000505810152976,F
2075,1,27.2910699855436,27.2910699855436,27.8656188140517,60.8040223020392,35.8129452717945,277.652881915463,D
2076,2,0.441812963366394,0.446275718959988,0.450783552876627,0.455336920452742,0.448552288913938,3.38703478598439E-05,F
2077,2,16.6853270854469,17.9412119327714,41.1905753453985,42.4645106523124,29.5704062539823,200.849894562682,D
2078,6,0.512364480429663,0.522820899351571,0.533490714597476,0.544378281194796,0.528263593893377,0.000189803556828,F
2079,2,18.6015239893165,40.6594116863083,41.4891956739763,42.3359140302845,35.7715113449714,131.494444080428,D
2080,3,0.465098462418895,0.474590268640335,0.484275785210497,0.494158965402166,0.479530870417973,0.000156399775277,F
2081,0,1.17221891044661,1.1961417475362,1.22055280583543,1.24546204904336,1.2085938782154,0.000993490602884,F
2082,6,8.70424896724177,32.3972707630816,35.2144247595909,38.2765486703281,28.6481232900606,182.545706690329,D
2083,4,18.3187650962896,43.2318967229525,45.507259672681,47.9023785652537,38.7400750142942,188.982985196732,D
2084,4,14.7803773171947,15.3962263935861,100.850364773741,100.850364773741,57.9693333145655,2451.77369035117,D
2085,3,1.79341303311197,1.83001330243294,1.86736051609392,1.90546991785833,1.84906419237429,0.002325449754611,F
2086,0,2.68420574484942,2.71131892439696,2.73870597434605,2.76636966106337,2.72515007616395,0.0012501851936,F
2087,7,0.538944937284887,0.544388823573738,0.549887698593118,0.555442117784547,0.547165894309073,5.04001166130675E-05,F
2088,3,0.289939670811635,0.298906877033561,0.308151419527551,0.327820659383666,0.306204656689103,0.000262949603845,F
2089,6,17.329736368258,66.730378350564,71.7530950523422,72.4778735284253,57.0727708248974,708.535759890194,D
2090,6,8.89767671774592,8.89767671774592,48.8302450478156,54.2558278309063,30.2203565785534,611.11506001801,D
2091,6,13.2192562064701,13.6280991777408,36.0221166691714,40.0245740768571,25.7235115325598,204.412352982965,D
2092,4,0.84032655434298,0.893964420364092,0.951025980015293,0.970434675255679,0.913937907494511,0.003461660463905,F
2093,6,33.2112332112332,53.4903418856926,59.4337132063251,66.037459118139,53.0431868553475,201.065423881851,D
2094,3,7.02183777614175,7.08161434304019,7.08161434304019,7.09276540482428,7.0694579667616,0.00103549139739,F
2095,7,13.6958710976838,47.9521846111506,53.2802051235006,59.2002279150007,43.5321221868339,416.751162979604,D
2096,7,3.34565876436603,3.37945328513148,3.41358916456922,3.44806985074542,3.39669276620304,0.001942254048313,F
2097,3,3.24899788430252,3.28181603289478,3.31496567781771,3.3484501675179,3.29855744063323,0.001831646266751,F
2098,7,13.5825181204797,34.5157711814327,37.5171426067436,40.779502853232,31.598733690472,150.802405902731,D
2099,2,14.0137073543627,14.5976118478538,34.3018832892211,35.7311284761878,24.6610827419064,143.376998943634,D
2100,7,3.36214979962221,3.39611089644118,3.43041503451824,3.46506567891536,3.41343535237425,0.001961448306304,F
2101,6,0.350656953573479,0.37705048798528,0.384745396605366,0.412167606471552,0.381155111158919,0.000640550187536,F
2102,0,0.432638835177551,0.437008922843117,0.441423152792388,0.445881970906859,0.439238220429979,3.24783344226984E-05,F
2103,3,4.56676223383458,4.61289112862383,4.65948597167698,4.70655146954044,4.63642270091896,0.00361875807184,F
2104,6,3.25601422851271,3.2889032492431,3.3221244821841,3.35568128301338,3.30568081073832,0.001839565839349,F
2105,4,0.600731442508953,0.64594778810978,0.659130397233058,0.672582039220131,0.644597916767981,0.000973464604814,F
2106,5,0.609684630513778,0.615843058900355,0.67675061434244,0.743681993965567,0.661490074430535,0.00391861658716,F
2107,3,0.295058812462478,0.310588223401128,0.326934971744782,0.344142075250922,0.319181020714828,0.000446298365591,F
2108,3,19.8705319292515,20.916349382808,22.0172098593725,43.0597735253978,26.4659661742074,123.147958189374,D
2109,0,0.460196528425673,0.489570775386578,0.52081997431088,0.554063802985374,0.506162770277126,0.001632510749666,F
2110,5,1.3469341557742,1.37442261044067,1.40247205402906,1.43109393529394,1.38873068888447,0.001311713683726,F
2111,6,6.5913898334486,6.79524724889016,7.00540953278597,28.8779228154152,12.317492357635,121.91650734786,D
2112,0,1.97169356277565,2.01193221058497,2.05299205536327,2.0948898562339,2.03287692123945,0.002810768994918,F
2113,4,33.4217294661886,33.7593225711675,34.100325706278,69.0556849111966,42.5842656637077,311.514988111673,D
2114,6,0.209257654046691,0.227453971900404,0.247232578272745,0.268731063470518,0.238168816922589,0.000655621975518,F
2115,6,0.1192372369825,0.131029930782184,0.143988934960844,0.151567299839913,0.13645585064136,0.000203674839632,F
2116,3,4.90869138097103,4.95827410428168,5.0083576630004,5.05894711606888,4.98356756608049,0.004180942589355,F
2117,0,11.9611797415727,11.9611797415727,12.0819996953172,37.2562415861838,18.3151501911616,159.454329762309,D
2118,5,4.17786857848882,4.22006925595623,4.26269620273903,4.30575372458632,4.2415969404426,0.003028672379258,F
2119,3,24.6092535963133,27.0431358267669,29.7177316850653,55.6722451525209,34.2605915651666,208.112159053295,D
2120,4,4.96203746429863,5.01215903674116,5.06278688751033,5.11392613052677,5.03772737976922,0.004272310671461,F
2121,1,2.25503228571766,2.34899196757073,102.937328669225,102.937328669225,52.6196703979348,3375.82378327881,D
2122,5,19.0494484576549,19.2418670594349,38.4251676866236,41.3173846390635,29.5084669606942,144.584076716584,D
2123,6,0.184195519709426,0.198059698755092,0.212967418169782,0.228997224003588,0.206054965159472,0.000371962962584,F
2124,2,0.625002666426352,0.637757824047706,0.65077329103202,0.664054379815757,0.644397040330459,0.00028242950021,F
2125,0,7.10764070819298,45.0572210082239,45.5123442883425,47.9077307922615,36.3962341992552,382.817472718992,D
2126,0,1.36512334223372,1.39298300482099,1.42141123200273,1.51680371359302,1.42408032316262,0.004349239996273,F
2127,6,4.70001549650011,4.74749038335531,4.79544481434896,4.84388363335947,4.77170858189096,0.003833022139651,F
2128,0,29.1236570742563,30.9826139382521,32.9602276252349,53.8633553850084,36.7324635056879,132.883975159294,D
2129,3,1.36633967695766,1.3801410828504,1.3940818968331,1.4081635270678,1.38718154592724,0.000323936665896,F
2130,7,4.69443725816963,4.74185579920347,4.78975331522624,4.8381346443674,4.76604525424169,0.003823929053615,F
2131,0,1.00965365555408,1.05172255933807,1.09554433417429,1.14119201635911,1.07452814135639,0.003204848690082,F
2132,4,9.23967012789456,26.1374607810245,28.4102834714401,30.8807429187445,23.6670393247759,96.2626162303713,D
2133,6,1.88124021109225,1.91963287196411,1.95880905659871,1.99878475527838,1.93961672373336,0.002558791052466,F
2134,5,31.2076375145154,34.2941071672316,37.6858320611594,54.9252625758136,39.52820982968,112.363781147364,D
2135,5,0.252139405954105,0.262645214902438,0.273588765905572,0.284988298216428,0.268340421244636,0.000199868400357,F
2136,3,0.5796749123729,0.603828034565309,0.628987536884215,0.655195351836355,0.616921458914695,0.001056408035809,F
2137,7,3.43428058661186,3.46897027697562,3.50401036812555,3.53940439946228,3.48666640779383,0.002046512010685,F
2138,0,17.9540736297842,19.1000783477245,20.3192323041397,46.6050620539401,25.9946115838971,189.728479227805,D
2139,6,0.012157543272981,0.012797413961523,0.013470962054196,0.014179960045927,0.013151469833657,7.57704321443307E-07,F
2140,4,3.44668261354591,3.48149757686374,3.51666420635067,3.55218605418896,3.49925761273732,0.002061319609976,F
2141,3,0.018843155283499,0.019425933275989,0.020026735329918,0.02064611889048,0.019735485694972,6.02051809984907E-07,F
2142,0,1.05351875455608,1.05351875455608,1.07501913926364,1.13159909307424,1.07841393536251,0.001359908565381,F
2143,5,31.2076375145154,34.2941071672316,96.8054440271031,106.379608847122,67.171699388993,1596.58960072174,D
2144,3,11.9676353419683,11.9676353419683,12.5975108764025,103.726495476019,35.0648192590895,2095.38851222794,D
2145,4,16.3650366105302,16.6990169799901,54.2030595228167,55.3092445119565,35.6440894063234,487.250447685164,D
2146,7,1.84932378602971,1.88706509122861,1.92557662721614,1.96487411298939,1.90670990436596,0.002472704552266,F
2147,2,16.533399974717,17.9710869377725,19.5337901592444,42.1401451869153,24.0446055646623,147.033949255963,D
2148,3,0.577180561809827,0.601229752725145,0.626280993296931,0.652376035595662,0.614266835856891,0.001047336114334,F
2149,3,0.331653198198107,0.364454064043483,0.400498971574727,0.440108760080328,0.384178748474161,0.002180837496003,F
2150,5,13.235041716789,13.5051446336102,13.7807598553593,55.0816069741784,23.9006382949842,432.161995412716,D
2151,7,0.953733332817624,0.963366999366015,0.973097975642369,1.06933843503449,0.989884185715124,0.0028682666402,F
2152,5,23.2389251997095,25.8210279996772,28.6900311107525,46.0416651995365,30.9479123774189,106.210942932788,D
2153,6,0.916002579977677,0.94433255638788,0.96421324132556,1.01496130586248,0.959877420888399,0.001739892733327,F
2154,5,1.4634490985231,1.5244261464245,1.55553688694491,1.5872825405951,1.5326736681219,0.00278830612601,F
2155,5,0.935753711831105,0.985003906418126,1.03684621646907,1.09141706911147,1.01225522595744,0.004488810102047,F
2156,4,64.3773267667895,69.9753552152945,77.7503946836605,86.3893274262895,74.6231010230085,91.6004935385813,D
2157,5,1.42112985840268,1.4354847002717,1.48034360457081,1.54202459024877,1.46974568837349,0.002957956571161,F
2158,6,0.380219130528702,0.391978484960705,0.404101530763168,0.416599516122693,0.398224665593817,0.000245128913887,F
2159,7,30.051614837223,49.7925734968834,51.3325499810156,52.9201546033445,46.0242232296167,115.018961668118,D
2160,7,25.930580432113,26.459775999415,26.9997714772392,50.686524472076,32.5191630952108,146.880765571772,D
2161,5,7.04916522124798,7.57974755519419,75.4150718044312,81.0914751169971,42.7838649244676,1682.85576791154,D
2162,3,7.55440849399227,7.95200893480796,40.0929703801843,44.5477448668714,25.036783168964,401.629778208233,D
2163,7,18.3989534540237,35.0629100915266,38.9587889905852,43.2875433228724,33.927048964752,118.449731001864,D
2164,2,23.9339778511812,24.9312269631423,25.9700281228862,48.908924805643,30.9360394357132,144.257505381361,D
2165,5,21.5710815194496,22.9479590850709,24.4127224541463,77.5909881157119,36.6306877935947,747.01122851911,D
2166,7,12.549175347248,13.493736942254,32.2356818258066,34.6620234936014,23.2351544022275,140.222731208978,D
2167,7,0.881541733444212,0.927938666055626,0.976777542450389,1.02818688598351,0.953611206983433,0.003983766457067,F
2168,2,1.52782209127157,1.54325463207319,1.55884305706902,1.62379485338198,1.56342865844894,0.001779974732359,F
2169,7,14.6487294469357,62.0318125207435,68.9242361341594,76.5824845935105,55.5468156738373,778.721128732602,D
2170,6,0.583454641888835,0.589348120991072,0.595301130163747,0.601314270720484,0.592354540941034,5.90686366076818E-05,F
2171,7,15.3172014850128,16.8320895481045,34.3767661806938,36.9642647370756,25.8725804877217,129.497712036016,D
2172,6,16.4760273842088,18.1055246024788,35.0119826509139,38.4747062192458,27.0170602142118,128.575092275981,D
2173,3,4.22240010496808,4.26505059567179,4.30813189925728,4.35164836736826,4.28680774181635,0.003093581168421,F
2174,2,7.70229525617084,7.70229525617084,7.78009619024954,37.2634772751966,15.1120409944469,218.084069241237,D
2175,6,14.2231560096785,15.6298417727166,17.1756503039073,36.6148831144916,20.9108828001985,111.060890543751,D
2176,2,24.2504906420112,45.625022261338,47.0361054096084,48.4908303042856,41.3506121543108,131.330762094577,D
2177,2,12.1364244526128,12.1364244526128,13.0499187756596,51.2571588081335,22.1449816222547,376.860487307166,D
2178,3,1.59846726401415,1.64790439538458,1.69887051018379,1.75141289655858,1.67416376653528,0.004332455446077,F
2179,0,63.4012460323051,70.4458289247834,78.2731432497593,86.9701591663993,74.7725943433118,103.020963885687,D
2180,0,0.820056198728459,0.828339591682914,0.836706655243049,0.845158234566189,0.832565170055153,0.000116689016524,F
2181,4,1.17591402279367,1.23780423354887,1.29221321217857,1.30295182376642,1.25222082307188,0.003401197146701,F
2182,3,0.376129784722579,0.387762664543316,0.399755324148639,0.439291565106404,0.400734834630234,0.000753755527839,F
2183,4,26.2379896526238,29.1533218362487,59.8369809414473,66.4855343793859,45.4284567024264,428.053377180597,D
2184,6,16.7118870974586,40.5790299348612,41.4071734784725,42.2522179122707,35.2375771057658,153.000471218582,D
2185,6,15.1446311735211,40.0878789164843,43.573781452134,47.3628059492466,36.5422743728465,212.318813822481,D
2186,2,16.0808015398528,16.4089811930554,68.4642173392191,69.8614463919808,42.703861616027,933.779467375489,D
2187,6,0.785557998645472,0.793492925058303,0.801508002214027,0.861836562141864,0.810598872014916,0.00120920118789,F
2188,3,0.750724295324626,0.798642868126243,0.849620073282833,0.903851142649935,0.825709594845909,0.004344405103968,F
2189,3,19.6947592708293,21.4073470439121,23.2688554938197,101.369658024501,41.4351549582656,1598.63899617636,D
2190,6,0.036189958523057,0.038913933923818,0.0418429397332,0.04499240834771,0.040484810131946,1.43587866973981E-05,F
2191,3,3.10946329785911,3.14087200669341,3.1725979750983,3.20464440771475,3.15689442184139,0.001677697348398,F
2192,5,21.8030286275447,22.2479884360482,22.7020290577986,44.0549091544553,27.7019888189617,118.987150876331,D
2193,7,15.2941176470588,16.0990711948043,104.056156198009,104.056156198009,59.8763753094702,2602.57871084804,D
2194,2,3.04467745199076,3.07543175857794,3.10649671461438,3.13787545797219,3.09112034578882,0.001608515795517,F
2195,6,1.78510529167341,1.80313665174231,1.82135014669562,1.83974761627895,1.81233492659757,0.000552930342467,F
2196,2,20.1407221402954,40.9098433680767,43.5211100074336,46.2990532434342,37.71768218981,142.153040388204,D
2197,2,14.2906420968428,15.7040023080801,107.200259856972,107.200259856972,61.0987910297168,2834.12683522165,D
2198,5,3.89224547710411,3.93156107378157,3.97127379755473,4.01138765980696,3.95161700206184,0.002628713123775,F
2199,4,2.00559643868658,2.0258549812541,2.0463181554908,2.0669880283825,2.03618940095349,0.000697958896925,F
2200,2,0.600951031913515,0.613215339806152,0.625729939719433,0.638499939654245,0.619599062773336,0.000261110590955,F
2201,6,13.8469285188404,13.8469285188404,14.423883893942,106.328339095014,37.1115200066591,2129.39310376108,D
2202,6,0.833942008652221,0.850961234871284,0.868327792269362,0.886048769238511,0.859819951257845,0.000502826340286,F
2203,6,4.83792479519348,4.8867927047646,4.93615422940559,4.98601435512547,4.91172152112228,0.004061261687029,F
2204,3,14.7504546642146,15.0514843787028,15.3586575573125,48.82464492618,23.4963103816025,285.183667579777,D
2205,6,11.1992314630729,11.5455994429197,11.9026798344045,34.0003119518758,17.1619556730682,126.095920609202,D
2206,0,3.95725120482028,3.99722342477282,4.03759940437701,4.07838322201169,4.01761431399545,0.002717252443876,F
2207,6,15.4391063519895,16.9660509404194,18.6440120270183,47.6714272397632,24.6801491397976,236.64600091666,D
2208,2,14.3990028040347,15.998892004483,44.5465570264766,46.8911126226737,30.458891114417,311.830607115822,D
2209,5,18.7900878933205,19.9894552246729,39.9924101671163,44.4360112967959,30.8019911454764,177.182353352575,D
2210,5,0.99393001854958,1.0039697120799,1.01411081661935,1.09044173908662,1.02561307158386,0.001935769619881,F
2211,7,14.5137881189693,15.1185293117133,57.7069998864007,60.1114582989755,36.8626939040147,649.090807128552,D
2212,3,7.52719500000377,7.68239492230262,7.91999476282709,71.6581289714445,23.6969284141445,1022.37131866044,D
2213,5,10.8878668732158,11.9646888746045,49.3949796550483,54.2801974364625,31.6319332098328,548.528826471217,D
2214,5,3.27928471416579,3.31240879022191,3.345867452784,3.3796640815125,3.32930625967105,0.001865954275486,F
2215,0,0.815805595484091,0.841036696116951,0.867048140060361,0.893864061643267,0.854438623326167,0.001128495863978,F
2216,1,14.0131448751266,14.0131448751266,15.5701609723629,40.9039716998608,21.1251056056192,174.406974905541,D
2217,5,1.85724704080826,1.87600710515064,1.89495666502399,1.91409763452388,1.88557711137669,0.000598524728264,F
2218,6,2.27893966691627,2.32544864395357,2.37290678387414,2.42133345735083,2.3496571380237,0.003755017563143,F
2219,2,11.511590992213,11.511590992213,45.7528730733299,46.2150231394466,28.7477695493006,396.150065449678,D
2220,6,0.256900873701119,0.285445415223466,0.317161572470517,0.352401747189464,0.302977402146141,0.001691457869918,F
2221,7,9.22591260409102,9.4141965519642,10.0151027243813,34.0418827305383,15.6742736527437,150.055068117529,D
2222,7,0.800685759707367,0.834047667526992,0.860952430413636,0.868799654887649,0.841121378133911,0.000948144752622,F
2223,2,69.5639605796996,77.2932895329995,85.8814328144439,95.423814238271,82.0406242913535,124.021969315965,D
2224,0,4.31374254874047,4.35731569005807,4.40132896395727,4.4457868162201,4.37954350474398,0.003228874701714,F
2225,2,17.8264605060029,35.8169345066606,39.3592686983055,43.2519436351353,34.0636518365261,126.396215516187,D
2226,5,82.9658447073417,90.1802660300602,98.0220283411734,106.545683031308,94.4284555274707,103.059842922257,D
2227,3,16.6340718960043,34.7366306200046,38.5962562444495,42.8847291604995,33.2129219802395,133.234700022263,D
2228,4,0.55228276860793,0.600307357474227,0.652507997571653,0.679695831753329,0.621198488851785,0.003196013443261,F
2229,0,11.0929195295437,54.7726114009418,57.0548036223523,59.4320871896427,45.5881054356201,532.471332877706,D
2230,6,1.0932152400783,1.10425781427189,1.11541192957865,1.12667871267609,1.10989092415123,0.000207373903566,F
2231,5,22.8642225601171,42.6353389752174,47.3725988613526,52.6362209570585,41.3770953384364,169.007869248316,D
2232,4,30.6290153892126,34.0322393213473,88.675937386372,98.5288193181912,62.9665028537808,1269.51935932863,D
2233,5,3.58658315465492,3.58658315465492,3.58658315465492,3.65977873591747,3.60488204997056,0.00133939827909,F
2234,4,3.09419078929369,3.12544523042043,3.15701537285865,3.18890440550933,3.14138894952053,0.001661257390569,F
2235,2,19.5928596734914,19.9927139890216,20.4007285974499,76.2756270846353,34.0654823361495,791.973810038346,D
2236,3,1.23532614334337,1.30034330776267,1.31347808390435,1.32674553450458,1.29397326737874,0.001644840644126,F
2237,0,1.06405176795221,1.07479976172568,1.12222649791608,1.21981141137107,1.12022235974126,0.005046781188921,F
2238,4,13.6015688760254,13.7389584110011,60.6766548597797,61.2895501420113,37.3266830722044,746.233993000091,D
2239,7,26.3090410086751,41.1389244364104,45.2076092818847,49.6786915307569,40.5835665644318,102.724523804606,D
2240,6,17.9974168457681,18.9446492964771,19.9417360859151,45.6346980043957,25.629625058139,178.498175892129,D
2241,6,8.75060768108896,8.75060768108896,9.1395235693333,57.3377674918911,20.9946266058506,587.066452109625,D
2242,2,0.738307892108883,0.753375401485738,0.768750411082011,0.784439196412957,0.761218225272397,0.000394113524798,F
2243,3,14.8600847829587,34.7503309236593,36.9684371879912,39.3281247054822,31.4767444000228,126.210869311828,D
2244,2,16.0218704285584,16.1837074451323,16.3471791784548,39.7952864654307,22.0870108793941,139.387870770486,D
2245,5,2.68698502024182,2.71412627326803,2.74154168026618,2.7692340104673,2.72797174606083,0.001252775462835,F
2246,6,0.276642900237802,0.279437271958037,0.300470185117762,0.323086220789686,0.294909144525822,0.000465969106796,F
2247,6,4.89701675098407,4.94648154878189,4.99644599082142,5.04691512401237,4.97171485364994,0.004161078674941,F
2248,7,0.399229213174482,0.443588014638314,0.492875571820349,0.547639524244832,0.470833080969494,0.004084836218038,F
2249,1,4.92979443452098,4.97959031991169,5.02988919386203,5.08069613706267,5.00499252133934,0.0042169686116,F
2250,2,0.875472841564188,0.911950877903343,0.949948832476379,0.989530035211918,0.931725646788957,0.002409617132562,F
2251,5,16.9154456253604,17.4386037321271,82.8961723329293,85.4599714509899,50.6775482853517,1497.52123594293,D
2252,6,6.266414587689,6.3297116818709,35.56451317945,35.9237505565421,21.021097501388,289.045830949634,D
2253,6,1.97588622013948,2.0162104323926,2.057357587828,2.09934448120604,2.03719968039153,0.002822735480044,F
2254,7,70.9067486254227,77.9195040031198,85.6258285958887,94.094317161451,82.1365995964706,99.6850588165415,D
2255,6,0.589913176023326,0.608157913239258,0.626966920672585,0.68897463827097,0.628503162051535,0.001854091881541,F
2256,3,3.143190798137,3.17494018866922,3.20701028000006,3.23940431153035,3.19113639458416,0.001714289783078,F
2257,0,16.0629007026891,16.0629007026891,16.2251521663267,51.4096786777562,24.9401580623652,311.399415278814,D
2258,1,9.79976799680988,10.8886311075665,11.4617169463441,32.2396252517277,16.097435325612,116.284145222954,D
2259,6,14.8716203170422,15.1751228001811,15.4848192121124,58.3067227405224,25.9595712674645,465.101874688172,D
2260,6,4.90813015987705,4.9577072142898,5.00778504684906,5.0583687159181,4.9829977842335,0.004179986611945,F
2261,0,16.4723771137364,17.1587261841126,17.8736731334198,47.4948503024358,24.7499066834262,230.252855072135,D
2262,3,0.517503229009602,0.528064520361076,0.567811312625616,0.610549798962389,0.555982215239671,0.001792526268977,F
2263,3,0.432905077583286,0.455689554993443,0.479673215406378,0.504919173715983,0.468296755424772,0.000960712575454,F
2264,7,2.14217049576538,2.16380857376464,2.18566521812939,2.20774263659988,2.17484673106482,0.000796252511089,F
2265,6,1.81876822504597,1.85588594731077,1.89376117418069,1.9324093649348,1.87520617786806,0.00239166877543,F
2266,3,0.01345809209785,0.014317119266649,0.015230977957731,0.01620316805555,0.014802339344445,1.39616377417719E-06,F
2267,5,0.525305017549027,0.577258261184675,0.634349737721388,0.667736565498827,0.601162395488479,0.003953089740571,F
2268,1,0.014416340508987,0.015842132431349,0.017408936742023,0.019130699721207,0.016699527350891,4.12064299383817E-06,F
2269,1,31.0521503690397,34.1232421721613,104.337398598059,104.337398598059,68.4625474343297,1717.57852883683,D
2270,6,0.286740208990746,0.308322805588701,0.331529898721515,0.356483762323179,0.320769168906035,0.000901402520619,F
2271,6,9.17325994005943,9.65606308722642,38.1097948580532,40.1155735033313,24.2636728471676,294.70022458632,D
2272,0,4.38573214278923,4.43003245146081,4.47478023783611,4.5199800218903,4.45263121349411,0.003337543659435,F
2273,6,0.357263583126248,0.392597344191209,0.400609535619954,0.408785241174407,0.389813926027954,0.000514576074846,F
2274,7,12.041125095298,60.280361365654,64.1280440670095,68.2213235404299,51.1677135170978,690.90868504386,D
2275,5,1.21043821876213,1.22266486301974,1.23501500868988,1.24748990326112,1.22890199843321,0.000254230706066,F
2276,2,18.1528849978455,18.3362474063333,41.4420585787074,43.6232195223216,30.3886026263019,197.4353417026,D
2277,3,12.9635212634923,13.9392701858487,60.9845448305676,65.5747794349881,38.3655289287242,831.289101026287,D
2278,5,9.94058158974475,31.8534486044511,32.1752004943268,32.5002024021182,26.6173582726602,123.676329235648,D
2279,5,71.7638536110043,79.7376151233381,88.5973501370424,98.4415001522693,84.6350797559135,131.9901510116,D
2280,4,0.003196072547939,0.003294920151502,0.003396824897412,0.003501881336462,0.003347424733328,1.73204778660233E-08,F
2281,6,16.6015049492248,17.1149535506434,17.6442820055516,105.470874503581,39.2079037522503,1951.63959702619,D
2282,5,2.24989926795163,2.27262551497383,2.29558131996383,2.31876900168814,2.28421877614436,0.000878352611445,F
2283,7,20.1530578788336,53.7354879300876,59.7060977000973,64.2001051001579,49.4486871522941,399.809786018424,D
2284,2,2.23764565563957,2.26024812884474,2.28307890977759,2.30614030457595,2.27177824970946,0.000868811132573,F
2285,4,11.170320399294,33.1377434393095,34.1626220918848,35.2191980220502,28.4224709881346,133.005109098762,D
2286,6,0.463773643409297,0.493376216862139,0.524868316310008,0.558370549797053,0.510097181594624,0.001657988449993,F
2287,1,0.304056621699557,0.320059601537994,0.336904843459979,0.354636677048162,0.328914435936423,0.00047393310702,F
2288,2,8.5986882583554,8.77417170820902,35.0667385186414,35.7823863088013,22.0554961985018,238.399732989356,D
2289,5,0.592870496896161,0.624074206769673,0.656920217137084,0.691494964865137,0.641339971417014,0.001801888004555,F
2290,0,19.510582010582,21.6784244562022,68.4209860557309,72.7882831072433,45.5995689074396,837.633216552102,D
2291,4,1.37329151275523,1.38716313918621,1.40117488300527,1.41532815953905,1.39423942362144,0.000327241383512,F
2292,3,20.3895909604248,21.691054233849,23.0755896324258,57.8424400139635,30.7496687101658,327.433151274168,D
2293,7,17.6598570425945,18.787081978076,53.778844303463,57.2115365474619,36.8593299678988,465.236062007907,D
2294,2,1.3447762771081,1.37222069343043,1.40022519993288,1.42880122702835,1.38650584937494,0.00130751414417,F
2295,6,0.400609535619954,0.408785241174407,0.417127797877846,0.425640610856072,0.41304079638207,0.000116034966756,F
2296,0,3.74484561505349,3.78267232477333,3.82088112233212,3.85947586720157,3.80196873234013,0.002433383642903,F
2297,2,0.907190273977681,0.925704362890785,0.944596290387607,0.963873767460354,0.935341173679107,0.000595035789781,F
